county,gender,race,year,y,n,county_name
31,2,1,18,192,357629,Hamilton
31,2,1,19,176,359873,Hamilton
31,2,1,20,173,359016,Hamilton
31,2,1,21,179,358924,Hamilton
31,2,2,1,12,79375,Hamilton
31,2,2,2,11,80204,Hamilton
31,2,2,3,10,81506,Hamilton
31,2,2,4,20,81671,Hamilton
31,2,2,5,24,82222,Hamilton
31,2,2,6,17,83686,Hamilton
31,2,2,7,20,84505,Hamilton
31,2,2,8,15,85262,Hamilton
31,2,2,9,20,86842,Hamilton
31,2,2,10,25,88283,Hamilton
31,2,2,11,19,89792,Hamilton
31,2,2,12,39,91664,Hamilton
31,2,2,13,25,92442,Hamilton
31,2,2,14,37,94025,Hamilton
31,2,2,15,31,95677,Hamilton
31,2,2,16,33,96568,Hamilton
31,2,2,17,50,97712,Hamilton
31,2,2,18,38,98874,Hamilton
31,2,2,19,42,100393,Hamilton
31,2,2,20,40,101514,Hamilton
31,2,2,21,44,102963,Hamilton
32,1,1,1,11,28885,Hancock
32,1,1,2,16,29149,Hancock
32,1,1,3,11,29345,Hancock
32,1,1,4,7,29856,Hancock
32,1,1,5,8,30116,Hancock
32,1,1,6,18,30518,Hancock
32,1,1,7,15,30691,Hancock
32,1,1,8,13,30690,Hancock
32,1,1,9,21,30626,Hancock
32,1,1,10,8,30681,Hancock
32,1,1,11,16,31035,Hancock
32,1,1,12,19,30943,Hancock
32,1,1,13,19,30703,Hancock
32,1,1,14,19,30809,Hancock
32,1,1,15,15,30893,Hancock
32,1,1,16,28,30838,Hancock
32,1,1,17,23,31110,Hancock
32,1,1,18,22,31278,Hancock
32,1,1,19,24,30924,Hancock
32,1,1,20,27,31096,Hancock
32,1,1,21,16,31081,Hancock
32,1,2,1,0,169,Hancock
32,1,2,2,1,188,Hancock
32,1,2,3,1,215,Hancock
32,1,2,4,1,238,Hancock
32,1,2,5,0,250,Hancock
32,1,2,6,0,279,Hancock
32,1,2,7,0,301,Hancock
32,1,2,8,0,323,Hancock
32,1,2,9,0,340,Hancock
32,1,2,10,0,371,Hancock
32,1,2,11,0,390,Hancock
32,1,2,12,0,393,Hancock
32,1,2,13,0,423,Hancock
32,1,2,14,0,452,Hancock
32,1,2,15,1,476,Hancock
32,1,2,16,0,490,Hancock
32,1,2,17,0,516,Hancock
32,1,2,18,0,541,Hancock
32,1,2,19,0,546,Hancock
32,1,2,20,0,570,Hancock
32,1,2,21,0,585,Hancock
32,2,1,1,6,30913,Hancock
32,2,1,2,2,31198,Hancock
32,2,1,3,2,31354,Hancock
32,2,1,4,2,31794,Hancock
32,2,1,5,2,32044,Hancock
32,2,1,6,5,32383,Hancock
32,2,1,7,5,32610,Hancock
32,2,1,8,2,32568,Hancock
32,2,1,9,3,32581,Hancock
32,2,1,10,6,32674,Hancock
32,2,1,11,1,33082,Hancock
32,2,1,12,5,32972,Hancock
32,2,1,13,10,32869,Hancock
32,2,1,14,3,33013,Hancock
32,2,1,15,8,33162,Hancock
32,2,1,16,13,33132,Hancock
32,2,1,17,4,33441,Hancock
32,2,1,18,9,33597,Hancock
32,2,1,19,9,33246,Hancock
32,2,1,20,9,33279,Hancock
32,2,1,21,13,33291,Hancock
32,2,2,1,0,195,Hancock
32,2,2,2,0,207,Hancock
32,2,2,3,0,227,Hancock
32,2,2,4,0,245,Hancock
32,2,2,5,0,255,Hancock
32,2,2,6,0,262,Hancock
32,2,2,7,0,294,Hancock
32,2,2,8,0,307,Hancock
32,2,2,9,0,322,Hancock
32,2,2,10,0,338,Hancock
32,2,2,11,0,349,Hancock
32,2,2,12,0,359,Hancock
32,2,2,13,0,380,Hancock
32,2,2,14,0,391,Hancock
32,2,2,15,0,423,Hancock
32,2,2,16,0,430,Hancock
32,2,2,17,0,454,Hancock
32,2,2,18,0,479,Hancock
32,2,2,19,0,484,Hancock
32,2,2,20,0,504,Hancock
32,2,2,21,0,505,Hancock
33,1,1,1,7,15202,Hardin
33,1,1,2,10,15234,Hardin
33,1,1,3,14,15101,Hardin
33,1,1,4,10,15213,Hardin
33,1,1,5,10,15895,Hardin
33,1,1,6,3,16024,Hardin
33,1,1,7,12,15808,Hardin
33,1,1,8,12,15748,Hardin
33,1,1,9,14,15907,Hardin
33,1,1,10,17,15830,Hardin
33,1,1,11,8,15928,Hardin
33,1,1,12,9,15762,Hardin
33,1,1,13,15,15843,Hardin
33,1,1,14,10,15805,Hardin
33,1,1,15,14,15613,Hardin
33,1,1,16,17,15306,Hardin
33,1,1,17,11,15297,Hardin
33,1,1,18,19,15239,Hardin
33,1,1,19,13,15112,Hardin
33,1,1,20,16,15258,Hardin
33,1,1,21,15,15285,Hardin
33,1,2,1,0,123,Hardin
33,1,2,2,0,125,Hardin
33,1,2,3,0,132,Hardin
33,1,2,4,0,134,Hardin
33,1,2,5,0,134,Hardin
33,1,2,6,0,135,Hardin
33,1,2,7,0,142,Hardin
33,1,2,8,0,142,Hardin
33,1,2,9,0,144,Hardin
33,1,2,10,0,146,Hardin
33,1,2,11,0,147,Hardin
33,1,2,12,0,145,Hardin
33,1,2,13,0,144,Hardin
33,1,2,14,0,144,Hardin
33,1,2,15,0,138,Hardin
33,1,2,16,0,135,Hardin
33,1,2,17,0,135,Hardin
33,1,2,18,0,135,Hardin
33,1,2,19,0,135,Hardin
33,1,2,20,0,135,Hardin
33,1,2,21,0,142,Hardin
33,2,1,1,0,15335,Hardin
33,2,1,2,1,15317,Hardin
33,2,1,3,0,15331,Hardin
33,2,1,4,0,15405,Hardin
33,2,1,5,4,16013,Hardin
33,2,1,6,1,16241,Hardin
33,2,1,7,4,16014,Hardin
33,2,1,8,0,16039,Hardin
33,2,1,9,3,16236,Hardin
33,2,1,10,7,16233,Hardin
33,2,1,11,5,16369,Hardin
33,2,1,12,2,16254,Hardin
33,2,1,13,3,16447,Hardin
33,2,1,14,5,16468,Hardin
33,2,1,15,4,16322,Hardin
33,2,1,16,8,16090,Hardin
33,2,1,17,4,16127,Hardin
33,2,1,18,7,16190,Hardin
33,2,1,19,6,16034,Hardin
33,2,1,20,3,16195,Hardin
33,2,1,21,6,16241,Hardin
33,2,2,1,0,134,Hardin
33,2,2,2,0,130,Hardin
33,2,2,3,0,135,Hardin
33,2,2,4,0,127,Hardin
33,2,2,5,0,135,Hardin
33,2,2,6,0,134,Hardin
33,2,2,7,0,137,Hardin
33,2,2,8,0,135,Hardin
33,2,2,9,0,135,Hardin
33,2,2,10,0,144,Hardin
33,2,2,11,0,147,Hardin
33,2,2,12,0,159,Hardin
33,2,2,13,0,159,Hardin
33,2,2,14,0,158,Hardin
33,2,2,15,0,161,Hardin
33,2,2,16,0,156,Hardin
33,2,2,17,0,155,Hardin
33,2,2,18,0,154,Hardin
33,2,2,19,0,150,Hardin
33,2,2,20,1,152,Hardin
33,2,2,21,0,153,Hardin
34,1,1,1,5,7946,Harrison
34,1,1,2,5,7981,Harrison
34,1,1,3,5,8016,Harrison
34,1,1,4,6,8159,Harrison
34,1,1,5,8,8280,Harrison
34,1,1,6,3,8423,Harrison
34,1,1,7,4,8469,Harrison
34,1,1,8,10,8408,Harrison
34,1,1,9,4,8315,Harrison
34,1,1,10,3,8214,Harrison
34,1,1,11,7,8197,Harrison
34,1,1,12,4,8414,Harrison
34,1,1,13,6,8502,Harrison
34,1,1,14,7,8362,Harrison
34,1,1,15,13,8258,Harrison
34,1,1,16,15,8153,Harrison
34,1,1,17,5,7920,Harrison
34,1,1,18,6,7759,Harrison
34,1,1,19,14,7582,Harrison
34,1,1,20,6,7305,Harrison
34,1,1,21,11,7110,Harrison
34,1,2,1,0,284,Harrison
34,1,2,2,0,266,Harrison
34,1,2,3,1,270,Harrison
34,1,2,4,1,270,Harrison
34,1,2,5,0,270,Harrison
34,1,2,6,0,269,Harrison
34,1,2,7,0,272,Harrison
34,1,2,8,0,262,Harrison
34,1,2,9,0,259,Harrison
34,1,2,10,0,253,Harrison
34,1,2,11,0,254,Harrison
34,1,2,12,0,253,Harrison
34,1,2,13,0,255,Harrison
34,1,2,14,0,245,Harrison
34,1,2,15,1,232,Harrison
34,1,2,16,0,226,Harrison
34,1,2,17,0,217,Harrison
34,1,2,18,0,212,Harrison
34,1,2,19,0,200,Harrison
34,1,2,20,0,192,Harrison
34,1,2,21,0,186,Harrison
34,2,1,1,1,8288,Harrison
34,2,1,2,1,8355,Harrison
34,2,1,3,1,8385,Harrison
34,2,1,4,1,8528,Harrison
34,2,1,5,4,8634,Harrison
34,2,1,6,1,8779,Harrison
34,2,1,7,0,8831,Harrison
34,2,1,8,4,8754,Harrison
34,2,1,9,2,8723,Harrison
34,2,1,10,4,8618,Harrison
34,2,1,11,1,8644,Harrison
34,2,1,12,3,8857,Harrison
34,2,1,13,2,8975,Harrison
34,2,1,14,4,8867,Harrison
34,2,1,15,6,8820,Harrison
34,2,1,16,7,8786,Harrison
34,2,1,17,2,8560,Harrison
34,2,1,18,1,8471,Harrison
34,2,1,19,2,8262,Harrison
34,2,1,20,6,7964,Harrison
34,2,1,21,3,7747,Harrison
34,2,2,1,0,260,Harrison
34,2,2,2,0,264,Harrison
34,2,2,3,0,258,Harrison
34,2,2,4,0,266,Harrison
34,2,2,5,0,255,Harrison
34,2,2,6,2,260,Harrison
34,2,2,7,0,260,Harrison
34,2,2,8,0,261,Harrison
34,2,2,9,0,264,Harrison
34,2,2,10,0,246,Harrison
34,2,2,11,0,243,Harrison
34,2,2,12,0,245,Harrison
34,2,2,13,0,255,Harrison
34,2,2,14,1,247,Harrison
34,2,2,15,0,238,Harrison
34,2,2,16,0,227,Harrison
34,2,2,17,0,219,Harrison
34,2,2,18,0,211,Harrison
34,2,2,19,0,204,Harrison
34,2,2,20,0,198,Harrison
34,2,2,21,0,186,Harrison
35,1,1,1,3,12935,Henry
35,1,1,2,4,13039,Henry
35,1,1,3,2,13227,Henry
35,1,1,4,6,13463,Henry
35,1,1,5,0,13815,Henry
35,1,1,6,5,13991,Henry
35,1,1,7,6,13929,Henry
35,1,1,8,8,13882,Henry
35,1,1,9,7,13828,Henry
35,1,1,10,9,13841,Henry
35,1,1,11,6,14148,Henry
35,1,1,12,6,13921,Henry
35,1,1,13,6,13767,Henry
35,1,1,14,11,13673,Henry
35,1,1,15,11,13576,Henry
35,1,1,16,2,13616,Henry
35,1,1,17,9,13663,Henry
35,1,1,18,19,13691,Henry
35,1,1,19,11,13584,Henry
35,1,1,20,7,13645,Henry
35,1,1,21,8,13657,Henry
35,1,2,1,0,132,Henry
35,1,2,2,0,125,Henry
35,1,2,3,0,119,Henry
35,1,2,4,0,121,Henry
35,1,2,5,0,128,Henry
35,1,2,6,0,136,Henry
35,1,2,7,0,135,Henry
35,1,2,8,0,133,Henry
35,1,2,9,0,131,Henry
35,1,2,10,0,129,Henry
35,1,2,11,0,127,Henry
35,1,2,12,0,125,Henry
35,1,2,13,0,125,Henry
35,1,2,14,1,135,Henry
35,1,2,15,0,147,Henry
35,1,2,16,0,165,Henry
35,1,2,17,0,176,Henry
35,1,2,18,0,194,Henry
35,1,2,19,0,208,Henry
35,1,2,20,0,222,Henry
35,1,2,21,0,242,Henry
35,2,1,1,2,13440,Henry
35,2,1,2,1,13564,Henry
35,2,1,3,2,13707,Henry
35,2,1,4,1,13883,Henry
35,2,1,5,0,14240,Henry
35,2,1,6,3,14346,Henry
35,2,1,7,0,14370,Henry
35,2,1,8,3,14345,Henry
35,2,1,9,4,14333,Henry
35,2,1,10,1,14395,Henry
35,2,1,11,2,14644,Henry
35,2,1,12,0,14452,Henry
35,2,1,13,1,14315,Henry
35,2,1,14,1,14270,Henry
35,2,1,15,1,14232,Henry
35,2,1,16,0,14303,Henry
35,2,1,17,3,14390,Henry
35,2,1,18,4,14422,Henry
35,2,1,19,5,14344,Henry
35,2,1,20,2,14361,Henry
35,2,1,21,1,14357,Henry
35,2,2,1,0,50,Henry
35,2,2,2,0,50,Henry
35,2,2,3,0,52,Henry
35,2,2,4,0,50,Henry
35,2,2,5,0,50,Henry
35,2,2,6,0,47,Henry
35,2,2,7,0,49,Henry
35,2,2,8,0,48,Henry
35,2,2,9,0,54,Henry
35,2,2,10,0,55,Henry
35,2,2,11,0,67,Henry
35,2,2,12,0,62,Henry
35,2,2,13,0,70,Henry
35,2,2,14,0,72,Henry
35,2,2,15,0,75,Henry
35,2,2,16,0,82,Henry
35,2,2,17,0,91,Henry
35,2,2,18,0,92,Henry
35,2,2,19,0,96,Henry
35,2,2,20,0,95,Henry
35,2,2,21,0,101,Henry
36,1,1,1,4,13241,Highland
36,1,1,2,10,13542,Highland
36,1,1,3,6,13793,Highland
36,1,1,4,9,14203,Highland
36,1,1,5,12,14258,Highland
36,1,1,6,11,14663,Highland
36,1,1,7,13,14955,Highland
36,1,1,8,11,14908,Highland
36,1,1,9,15,15623,Highland
36,1,1,10,13,15852,Highland
36,1,1,11,16,15929,Highland
36,1,1,12,17,15922,Highland
36,1,1,13,17,15970,Highland
36,1,1,14,7,16185,Highland
36,1,1,15,11,16111,Highland
36,1,1,16,19,16054,Highland
36,1,1,17,17,16304,Highland
36,1,1,18,18,16405,Highland
36,1,1,19,11,16476,Highland
36,1,1,20,18,16792,Highland
36,1,1,21,16,16990,Highland
36,1,2,1,0,375,Highland
36,1,2,2,1,378,Highland
36,1,2,3,0,380,Highland
36,1,2,4,0,377,Highland
36,1,2,5,0,383,Highland
36,1,2,6,0,376,Highland
36,1,2,7,0,389,Highland
36,1,2,8,0,379,Highland
36,1,2,9,0,395,Highland
36,1,2,10,1,396,Highland
36,1,2,11,0,392,Highland
36,1,2,12,0,393,Highland
36,1,2,13,0,399,Highland
36,1,2,14,0,408,Highland
36,1,2,15,0,402,Highland
36,1,2,16,1,405,Highland
36,1,2,17,2,406,Highland
36,1,2,18,0,408,Highland
36,1,2,19,0,415,Highland
36,1,2,20,0,411,Highland
36,1,2,21,1,423,Highland
36,2,1,1,5,13977,Highland
36,2,1,2,0,14262,Highland
36,2,1,3,5,14500,Highland
36,2,1,4,1,14888,Highland
36,2,1,5,4,14976,Highland
36,2,1,6,2,15375,Highland
36,2,1,7,2,15682,Highland
36,2,1,8,5,15610,Highland
36,2,1,9,5,16364,Highland
36,2,1,10,3,16609,Highland
36,2,1,11,3,16662,Highland
36,2,1,12,7,16715,Highland
36,2,1,13,7,16704,Highland
36,2,1,14,6,16981,Highland
36,2,1,15,6,16846,Highland
36,2,1,16,4,16783,Highland
36,2,1,17,5,17004,Highland
36,2,1,18,7,17054,Highland
36,2,1,19,8,17143,Highland
36,2,1,20,3,17489,Highland
36,2,1,21,7,17659,Highland
36,2,2,1,0,414,Highland
36,2,2,2,0,400,Highland
36,2,2,3,0,400,Highland
36,2,2,4,0,407,Highland
36,2,2,5,0,407,Highland
36,2,2,6,0,419,Highland
36,2,2,7,0,419,Highland
36,2,2,8,0,425,Highland
36,2,2,9,0,426,Highland
36,2,2,10,0,430,Highland
36,2,2,11,0,436,Highland
36,2,2,12,0,426,Highland
36,2,2,13,1,433,Highland
36,2,2,14,0,435,Highland
36,2,2,15,0,442,Highland
36,2,2,16,0,445,Highland
36,2,2,17,0,449,Highland
36,2,2,18,0,448,Highland
36,2,2,19,0,448,Highland
36,2,2,20,0,455,Highland
36,2,2,21,0,456,Highland
37,1,1,1,8,9592,Hocking
37,1,1,2,11,9766,Hocking
37,1,1,3,11,9943,Hocking
37,1,1,4,8,10214,Hocking
37,1,1,5,8,10544,Hocking
37,1,1,6,9,10504,Hocking
37,1,1,7,3,10852,Hocking
37,1,1,8,9,10921,Hocking
37,1,1,9,6,11189,Hocking
37,1,1,10,9,11341,Hocking
37,1,1,11,6,11371,Hocking
37,1,1,12,6,11726,Hocking
37,1,1,13,11,11869,Hocking
37,1,1,14,9,11890,Hocking
37,1,1,15,12,11810,Hocking
37,1,1,16,13,11992,Hocking
37,1,1,17,10,12140,Hocking
37,1,1,18,11,12109,Hocking
37,1,1,19,7,12186,Hocking
37,1,1,20,11,12371,Hocking
37,1,1,21,10,12480,Hocking
37,1,2,1,0,59,Hocking
37,1,2,2,0,55,Hocking
37,1,2,3,0,52,Hocking
37,1,2,4,0,57,Hocking
37,1,2,5,0,59,Hocking
37,1,2,6,0,60,Hocking
37,1,2,7,0,64,Hocking
37,1,2,8,1,66,Hocking
37,1,2,9,0,67,Hocking
37,1,2,10,1,70,Hocking
37,1,2,11,0,70,Hocking
37,1,2,12,0,72,Hocking
37,1,2,13,0,77,Hocking
37,1,2,14,0,80,Hocking
37,1,2,15,0,77,Hocking
37,1,2,16,0,81,Hocking
37,1,2,17,1,90,Hocking
37,1,2,18,0,89,Hocking
37,1,2,19,0,90,Hocking
37,1,2,20,0,90,Hocking
37,1,2,21,0,89,Hocking
37,2,1,1,3,9995,Hocking
37,2,1,2,1,10162,Hocking
37,2,1,3,2,10298,Hocking
37,2,1,4,2,10517,Hocking
37,2,1,5,4,10867,Hocking
37,2,1,6,2,10796,Hocking
37,2,1,7,2,11155,Hocking
37,2,1,8,1,11252,Hocking
37,2,1,9,0,11558,Hocking
37,2,1,10,0,11686,Hocking
37,2,1,11,3,11727,Hocking
37,2,1,12,3,12067,Hocking
37,2,1,13,3,12189,Hocking
37,2,1,14,5,12224,Hocking
37,2,1,15,3,12106,Hocking
37,2,1,16,2,12252,Hocking
37,2,1,17,7,12350,Hocking
37,2,1,18,7,12269,Hocking
37,2,1,19,3,12317,Hocking
37,2,1,20,6,12503,Hocking
37,2,1,21,2,12596,Hocking
37,2,2,1,0,66,Hocking
37,2,2,2,0,68,Hocking
37,2,2,3,0,73,Hocking
37,2,2,4,0,75,Hocking
37,2,2,5,0,79,Hocking
37,2,2,6,1,80,Hocking
37,2,2,7,0,82,Hocking
37,2,2,8,0,83,Hocking
37,2,2,9,0,90,Hocking
37,2,2,10,0,91,Hocking
37,2,2,11,0,98,Hocking
37,2,2,12,0,97,Hocking
37,2,2,13,0,99,Hocking
37,2,2,14,0,98,Hocking
37,2,2,15,0,103,Hocking
37,2,2,16,0,108,Hocking
37,2,2,17,0,113,Hocking
37,2,2,18,0,112,Hocking
37,2,2,19,0,111,Hocking
37,2,2,20,0,116,Hocking
37,2,2,21,0,119,Hocking
38,1,1,1,2,10734,Holmes
38,1,1,2,0,11014,Holmes
38,1,1,3,6,11317,Holmes
38,1,1,4,3,11833,Holmes
38,1,1,5,0,12393,Holmes
38,1,1,6,5,12714,Holmes
38,1,1,7,2,13167,Holmes
38,1,1,8,2,13486,Holmes
38,1,1,9,7,13672,Holmes
38,1,1,10,4,14074,Holmes
38,1,1,11,4,14411,Holmes
38,1,1,12,3,14453,Holmes
38,1,1,13,3,14366,Holmes
38,1,1,14,7,14590,Holmes
38,1,1,15,7,14679,Holmes
38,1,1,16,4,14738,Holmes
38,1,1,17,4,14767,Holmes
38,1,1,18,8,14922,Holmes
38,1,1,19,7,14844,Holmes
38,1,1,20,4,14844,Holmes
38,1,1,21,4,14792,Holmes
38,1,2,1,0,10,Holmes
38,1,2,2,0,9,Holmes
38,1,2,3,0,8,Holmes
38,1,2,4,0,11,Holmes
38,1,2,5,0,18,Holmes
38,1,2,6,0,18,Holmes
38,1,2,7,0,25,Holmes
38,1,2,8,0,26,Holmes
38,1,2,9,0,22,Holmes
38,1,2,10,0,22,Holmes
38,1,2,11,0,32,Holmes
38,1,2,12,0,31,Holmes
38,1,2,13,0,27,Holmes
38,1,2,14,0,26,Holmes
38,1,2,15,0,26,Holmes
38,1,2,16,0,22,Holmes
38,1,2,17,0,21,Holmes
38,1,2,18,0,22,Holmes
38,1,2,19,0,18,Holmes
38,1,2,20,0,18,Holmes
38,1,2,21,0,16,Holmes
38,2,1,1,1,11212,Holmes
38,2,1,2,0,11486,Holmes
38,2,1,3,0,11794,Holmes
38,2,1,4,0,12165,Holmes
38,2,1,5,0,12743,Holmes
38,2,1,6,2,13038,Holmes
38,2,1,7,1,13456,Holmes
38,2,1,8,1,13810,Holmes
38,2,1,9,2,14153,Holmes
38,2,1,10,1,14572,Holmes
38,2,1,11,1,14981,Holmes
38,2,1,12,1,15005,Holmes
38,2,1,13,0,14954,Holmes
38,2,1,14,1,15245,Holmes
38,2,1,15,2,15352,Holmes
38,2,1,16,1,15472,Holmes
38,2,1,17,2,15523,Holmes
38,2,1,18,0,15672,Holmes
38,2,1,19,2,15557,Holmes
38,2,1,20,2,15509,Holmes
38,2,1,21,4,15510,Holmes
38,2,2,1,0,18,Holmes
38,2,2,2,0,17,Holmes
38,2,2,3,0,15,Holmes
38,2,2,4,0,17,Holmes
38,2,2,5,0,18,Holmes
38,2,2,6,0,27,Holmes
38,2,2,7,0,27,Holmes
38,2,2,8,0,28,Holmes
38,2,2,9,0,28,Holmes
38,2,2,10,0,30,Holmes
38,2,2,11,0,38,Holmes
38,2,2,12,0,40,Holmes
38,2,2,13,0,41,Holmes
38,2,2,14,0,41,Holmes
38,2,2,15,0,37,Holmes
38,2,2,16,0,36,Holmes
38,2,2,17,0,33,Holmes
38,2,2,18,0,31,Holmes
38,2,2,19,0,30,Holmes
38,2,2,20,0,28,Holmes
38,2,2,21,0,29,Holmes
39,1,1,1,6,23208,Huron
39,1,1,2,10,23490,Huron
39,1,1,3,17,23779,Huron
39,1,1,4,16,24223,Huron
39,1,1,5,18,24776,Huron
39,1,1,6,11,25086,Huron
39,1,1,7,6,25271,Huron
39,1,1,8,16,25807,Huron
39,1,1,9,13,25625,Huron
39,1,1,10,13,25787,Huron
39,1,1,11,20,25998,Huron
39,1,1,12,16,26084,Huron
39,1,1,13,21,26028,Huron
39,1,1,14,21,26075,Huron
39,1,1,15,14,25852,Huron
39,1,1,16,12,25799,Huron
39,1,1,17,16,26017,Huron
39,1,1,18,17,25879,Huron
39,1,1,19,22,26179,Huron
39,1,1,20,18,26394,Huron
39,1,1,21,10,26488,Huron
39,1,2,1,0,294,Huron
39,1,2,2,0,302,Huron
39,1,2,3,1,319,Huron
39,1,2,4,0,331,Huron
39,1,2,5,0,339,Huron
39,1,2,6,0,343,Huron
39,1,2,7,0,362,Huron
39,1,2,8,0,350,Huron
39,1,2,9,0,353,Huron
39,1,2,10,0,359,Huron
39,1,2,11,0,363,Huron
39,1,2,12,1,365,Huron
39,1,2,13,0,369,Huron
39,1,2,14,2,355,Huron
39,1,2,15,0,350,Huron
39,1,2,16,1,339,Huron
39,1,2,17,0,335,Huron
39,1,2,18,0,328,Huron
39,1,2,19,0,332,Huron
39,1,2,20,0,326,Huron
39,1,2,21,1,329,Huron
39,2,1,1,5,24657,Huron
39,2,1,2,1,24980,Huron
39,2,1,3,4,25149,Huron
39,2,1,4,5,25591,Huron
39,2,1,5,0,26063,Huron
39,2,1,6,3,26476,Huron
39,2,1,7,3,26602,Huron
39,2,1,8,3,27225,Huron
39,2,1,9,2,27129,Huron
39,2,1,10,3,27431,Huron
39,2,1,11,9,27624,Huron
39,2,1,12,9,27789,Huron
39,2,1,13,4,27767,Huron
39,2,1,14,5,27929,Huron
39,2,1,15,9,27858,Huron
39,2,1,16,5,27891,Huron
39,2,1,17,5,28248,Huron
39,2,1,18,3,28275,Huron
39,2,1,19,11,28490,Huron
39,2,1,20,5,28704,Huron
39,2,1,21,5,28838,Huron
39,2,2,1,0,327,Huron
39,2,2,2,0,326,Huron
39,2,2,3,0,339,Huron
39,2,2,4,0,340,Huron
39,2,2,5,0,339,Huron
39,2,2,6,0,340,Huron
39,2,2,7,0,340,Huron
39,2,2,8,0,350,Huron
39,2,2,9,0,345,Huron
39,2,2,10,0,351,Huron
39,2,2,11,0,351,Huron
39,2,2,12,0,352,Huron
39,2,2,13,0,355,Huron
39,2,2,14,0,347,Huron
39,2,2,15,0,333,Huron
39,2,2,16,0,325,Huron
39,2,2,17,0,322,Huron
39,2,2,18,1,316,Huron
39,2,2,19,0,312,Huron
39,2,2,20,0,319,Huron
39,2,2,21,0,321,Huron
40,1,1,1,13,13053,Jackson
40,1,1,2,11,12961,Jackson
40,1,1,3,12,12886,Jackson
40,1,1,4,11,12999,Jackson
40,1,1,5,6,13229,Jackson
40,1,1,6,10,13774,Jackson
40,1,1,7,8,13815,Jackson
40,1,1,8,11,14083,Jackson
40,1,1,9,20,14390,Jackson
40,1,1,10,15,14384,Jackson
40,1,1,11,15,14372,Jackson
40,1,1,12,13,14524,Jackson
40,1,1,13,16,14547,Jackson
40,1,1,14,9,14478,Jackson
40,1,1,15,13,14431,Jackson
40,1,1,16,12,14546,Jackson
40,1,1,17,12,14570,Jackson
40,1,1,18,9,14626,Jackson
40,1,1,19,8,14493,Jackson
40,1,1,20,20,14605,Jackson
40,1,1,21,13,14636,Jackson
40,1,2,1,0,107,Jackson
40,1,2,2,0,103,Jackson
40,1,2,3,0,110,Jackson
40,1,2,4,0,116,Jackson
40,1,2,5,0,107,Jackson
40,1,2,6,1,107,Jackson
40,1,2,7,0,114,Jackson
40,1,2,8,0,114,Jackson
40,1,2,9,0,120,Jackson
40,1,2,10,0,122,Jackson
40,1,2,11,0,124,Jackson
40,1,2,12,0,128,Jackson
40,1,2,13,1,134,Jackson
40,1,2,14,0,137,Jackson
40,1,2,15,0,141,Jackson
40,1,2,16,0,149,Jackson
40,1,2,17,0,158,Jackson
40,1,2,18,0,162,Jackson
40,1,2,19,0,165,Jackson
40,1,2,20,0,175,Jackson
40,1,2,21,0,184,Jackson
40,2,1,1,2,14161,Jackson
40,2,1,2,2,14089,Jackson
40,2,1,3,1,13959,Jackson
40,2,1,4,4,13966,Jackson
40,2,1,5,4,14267,Jackson
40,2,1,6,3,14763,Jackson
40,2,1,7,3,14778,Jackson
40,2,1,8,3,15117,Jackson
40,2,1,9,2,15509,Jackson
40,2,1,10,3,15448,Jackson
40,2,1,11,4,15433,Jackson
40,2,1,12,8,15604,Jackson
40,2,1,13,5,15677,Jackson
40,2,1,14,2,15547,Jackson
40,2,1,15,6,15430,Jackson
40,2,1,16,2,15488,Jackson
40,2,1,17,2,15456,Jackson
40,2,1,18,6,15453,Jackson
40,2,1,19,7,15282,Jackson
40,2,1,20,6,15401,Jackson
40,2,1,21,5,15382,Jackson
40,2,2,1,0,121,Jackson
40,2,2,2,0,117,Jackson
40,2,2,3,0,118,Jackson
40,2,2,4,0,119,Jackson
40,2,2,5,0,123,Jackson
40,2,2,6,0,125,Jackson
40,2,2,7,0,128,Jackson
40,2,2,8,0,129,Jackson
40,2,2,9,0,130,Jackson
40,2,2,10,0,124,Jackson
40,2,2,11,0,127,Jackson
40,2,2,12,0,122,Jackson
40,2,2,13,0,123,Jackson
40,2,2,14,1,128,Jackson
40,2,2,15,0,128,Jackson
40,2,2,16,0,136,Jackson
40,2,2,17,0,138,Jackson
40,2,2,18,0,145,Jackson
40,2,2,19,0,146,Jackson
40,2,2,20,0,152,Jackson
40,2,2,21,0,155,Jackson
41,1,1,1,20,43786,Jefferson
41,1,1,2,33,43930,Jefferson
41,1,1,3,28,44088,Jefferson
41,1,1,4,28,44620,Jefferson
41,1,1,5,40,44226,Jefferson
41,1,1,6,23,43908,Jefferson
41,1,1,7,29,43187,Jefferson
41,1,1,8,32,43309,Jefferson
41,1,1,9,33,42806,Jefferson
41,1,1,10,40,42472,Jefferson
41,1,1,11,51,42055,Jefferson
41,1,1,12,45,41391,Jefferson
41,1,1,13,44,41211,Jefferson
41,1,1,14,48,40814,Jefferson
41,1,1,15,48,40309,Jefferson
41,1,1,16,38,39223,Jefferson
41,1,1,17,47,38769,Jefferson
41,1,1,18,33,38135,Jefferson
41,1,1,19,47,36810,Jefferson
41,1,1,20,49,36382,Jefferson
41,1,1,21,50,35719,Jefferson
41,1,2,1,4,2603,Jefferson
41,1,2,2,2,2610,Jefferson
41,1,2,3,2,2681,Jefferson
41,1,2,4,1,2654,Jefferson
41,1,2,5,2,2643,Jefferson
41,1,2,6,2,2634,Jefferson
